There were 3704 Peaks found from m/z=   106.72    to m/z=   983.50.
NEGATIVE ION MODE
Noise threshold: 0.012182        Peak threshold: 0.017403

Calibration parameters: A = 144217945.493776 , B = -350102700.706502 and Trap Plate Voltage = -1.000000
Center of Mass for the Assigned Window is   391.7691

 There were ,1168 odd peaks, and ,2536 even peaks

Peak Number,Mass,Rel. Abundance,RP,Kendrick Mass,Nom. Mass,Odd/Even,Nom. Z,KMD,Series Fit,DBE,Group,,Molecular Formula
     160, 396.116964,  0.0564, 1056270.52,  395.6747,  396,   1, -10, 325,  83,13.0,,O7 13C1 ,*,C,21,H,19,,,O,7,,,,,13C,1, ,,,,,,,,,,
     161, 364.096625,  0.0304, 1146460.14,  363.6901,  364,   1, -14, 310,  84, 5.0,,O11 13C1 ,,C,13,H,19,,,O,11,,,,,13C,1, ,,,,,,,,,,
     162, 378.112261,  0.0303, 1059881.44,  377.6901,  378,   1, -14, 310,  84, 5.0,,O11 13C1 ,,C,14,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     163, 392.127910,  0.0799, 1055613.91,  391.6901,  392,   1, -14, 310,  84, 5.0,,O11 13C1 ,,C,15,H,23,,,O,11,,,,,13C,1, ,,,,,,,,,,
     164, 406.143558,  0.0945, 1012750.51,  405.6901,  406,   1, -14, 310,  84, 5.0,,O11 13C1 ,,C,16,H,25,,,O,11,,,,,13C,1, ,,,,,,,,,,
     165, 364.075475,  0.0400, 1102585.15,  363.6690,  364,   1, -14, 331,  85,10.0,,O9 13C1 ,*,C,16,H,15,,,O,9,,,,,13C,1, ,,,,,,,,,,
     166, 378.091137,  0.0938, 1087808.97,  377.6690,  378,   1, -14, 331,  85,10.0,,O9 13C1 ,*,C,17,H,17,,,O,9,,,,,13C,1, ,,,,,,,,,,
     167, 406.122438,  0.0353,  982245.68,  405.6690,  406,   1, -14, 331,  85,10.0,,O9 13C1 ,*,C,19,H,21,,,O,9,,,,,13C,1, ,,,,,,,,,,
     168, 420.138090,  0.0344,  973266.89,  419.6690,  420,   1, -14, 331,  85,10.0,,O9 13C1 ,*,C,20,H,23,,,O,9,,,,,13C,1, ,,,,,,,,,,
     169, 434.153719,  0.0328,  873654.57,  433.6690,  434,   1, -14, 331,  85,10.0,,O9 13C1 ,*,C,21,H,25,,,O,9,,,,,13C,1, ,,,,,,,,,,
     170, 338.096218,  0.0933, 1187542.39,  337.7187,  338,   1, -12, 281,  86, 0.0,,,No Hit
     171, 366.108938,  0.0924, 1101452.10,  365.7002,  366,   1, -12, 300,  87, 0.0,,,No Hit
     172, 539.858173,  0.0917,  733994.20,  539.2554,  540,   1,  -7,-255,  88, 0.0,,,No Hit
     173, 234.048882,  0.0915, 1670285.31,  233.7876,  234,   1,  -4, 212,  89, 0.0,,,No Hit
     174, 638.222888,  0.0911,  575603.94,  637.5103,  638,   1,  -6, 490,  90,19.0,,N1 O2 S3 ,,C,38,H,40,N,1,O,2,S,3,,,,,,,,,,,,,,,
     175, 368.049272,  0.0633, 1096163.38,  367.6383,  368,   1, -10, 362,  91,14.0,,O8 13C1 ,*,C,18,H,11,,,O,8,,,,,13C,1, ,,,,,,,,,,
     176, 410.096221,  0.0604,  986712.31,  409.6383,  410,   1, -10, 362,  91,14.0,,O8 13C1 ,*,C,21,H,17,,,O,8,,,,,13C,1, ,,,,,,,,,,
     177, 424.111878,  0.0903,  963311.24,  423.6383,  424,   1, -10, 362,  91,14.0,,O8 13C1 ,*,C,22,H,19,,,O,8,,,,,13C,1, ,,,,,,,,,,
     178, 346.101302,  0.0895, 1146987.10,  345.7149,  346,   1,  -4, 285,  92, 0.0,,,No Hit
     179, 454.086041,  0.0659,  874216.18,  453.5790,  454,   1,  -8, 421,  93,15.0,,O10 13C1 ,*,C,22,H,17,,,O,10,,,,,13C,1, ,,,,,,,,,,
     180, 468.101687,  0.0891,  845167.55,  467.5790,  468,   1,  -8, 421,  93,15.0,,O10 13C1 ,*,C,23,H,19,,,O,10,,,,,13C,1, ,,,,,,,,,,
     181, 496.132980,  0.0306,  808756.49,  495.5790,  496,   1,  -8, 421,  93,15.0,,O10 13C1 ,*,C,25,H,23,,,O,10,,,,,13C,1, ,,,,,,,,,,
     182, 510.148618,  0.0328,  713148.42,  509.5790,  510,   1,  -8, 421,  93,15.0,,O10 13C1 ,*,C,26,H,25,,,O,10,,,,,13C,1, ,,,,,,,,,,
     183, 524.164262,  0.0305,  695547.72,  523.5790,  524,   1,  -8, 421,  93,15.0,,O10 13C1 ,*,C,27,H,27,,,O,10,,,,,13C,1, ,,,,,,,,,,
     184, 352.111868,  0.0889, 1140624.19,  351.7187,  352,   1, -12, 281,  94, 0.0,,,No Hit
     185, 716.250918,  0.0883,  540617.25,  715.4512,  716,   1, -13,-451,  95,23.0,,N1 O5 S2 ,,C,43,H,42,N,1,O,5,S,2,,,,,,,,,,,,,,,
     186, 438.091126,  0.0862,  905422.91,  437.6020,  438,   1, -10, 398,  96,15.0,,O9 13C1 ,*,C,22,H,17,,,O,9,,,,,13C,1, ,,,,,,,,,,
     187, 466.122406,  0.0253,  862018.76,  465.6020,  466,   1, -10, 398,  96,15.0,,O9 13C1 ,*,C,24,H,21,,,O,9,,,,,13C,1, ,,,,,,,,,,
     188, 480.138062,  0.0243,  836113.47,  479.6020,  480,   1, -10, 398,  96,15.0,,O9 13C1 ,*,C,25,H,23,,,O,9,,,,,13C,1, ,,,,,,,,,,
     189, 494.153723,  0.0243,  806057.07,  493.6020,  494,   1, -10, 398,  96,15.0,,O9 13C1 ,*,C,26,H,25,,,O,9,,,,,13C,1, ,,,,,,,,,,
     190, 508.169375,  0.0165,  798879.31,  507.6020,  508,   1, -10, 398,  96,15.0,,O9 13C1 ,*,C,27,H,27,,,O,9,,,,,13C,1, ,,,,,,,,,,
     191, 916.450010,  0.0858,  395048.65,  915.4267,  916,   1,  -9,-427,  97,18.0,,N1 O9 S2 ,,C,52,H,70,N,1,O,9,S,2,,,,,,,,,,,,,,,
     192, 374.059830,  0.0500, 1111185.83,  373.6422,  374,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,17,H,13,,,O,9,,,,,13C,1, ,,,,,,,,,,
     193, 388.075482,  0.0302, 1023676.65,  387.6422,  388,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,18,H,15,,,O,9,,,,,13C,1, ,,,,,,,,,,
     194, 402.091126,  0.0339,  968651.45,  401.6422,  402,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,19,H,17,,,O,9,,,,,13C,1, ,,,,,,,,,,
     195, 416.106787,  0.0559,  999970.48,  415.6422,  416,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,20,H,19,,,O,9,,,,,13C,1, ,,,,,,,,,,
     196, 430.122425,  0.0849,  945674.66,  429.6422,  430,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,21,H,21,,,O,9,,,,,13C,1, ,,,,,,,,,,
     197, 458.153717,  0.0237,  813697.45,  457.6422,  458,   1,  -4, 358,  98,12.0,,O9 13C1 ,*,C,23,H,25,,,O,9,,,,,13C,1, ,,,,,,,,,,
     198, 356.049267,  0.0400, 1143069.11,  355.6517,  356,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,17,H,11,,,O,8,,,,,13C,1, ,,,,,,,,,,
     199, 370.064922,  0.0407, 1070328.92,  369.6517,  370,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,18,H,13,,,O,8,,,,,13C,1, ,,,,,,,,,,
     200, 384.080577,  0.0375, 1042850.23,  383.6517,  384,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,19,H,15,,,O,8,,,,,13C,1, ,,,,,,,,,,
     201, 398.096215,  0.0435,  982089.32,  397.6517,  398,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,20,H,17,,,O,8,,,,,13C,1, ,,,,,,,,,,
     202, 412.111872,  0.0845,  974989.33,  411.6517,  412,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,21,H,19,,,O,8,,,,,13C,1, ,,,,,,,,,,
     203, 440.143191,  0.0242,  885402.31,  439.6517,  440,   1,  -8, 348,  99,13.0,,O8 13C1 ,*,C,23,H,23,,,O,8,,,,,13C,1, ,,,,,,,,,,
     204, 436.075482,  0.0248,  922404.50,  435.5886,  436,   1, -12, 411, 100,16.0,,O9 13C1 ,*,C,22,H,15,,,O,9,,,,,13C,1, ,,,,,,,,,,
     205, 450.091124,  0.0840,  894007.78,  449.5886,  450,   1, -12, 411, 100,16.0,,O9 13C1 ,*,C,23,H,17,,,O,9,,,,,13C,1, ,,,,,,,,,,
     206, 478.122416,  0.0221,  870483.67,  477.5886,  478,   1, -12, 411, 100,16.0,,O9 13C1 ,*,C,25,H,21,,,O,9,,,,,13C,1, ,,,,,,,,,,
     207, 492.138041,  0.0271,  778313.26,  491.5885,  492,   1, -12, 411, 100,16.0,,O9 13C1 ,*,C,26,H,23,,,O,9,,,,,13C,1, ,,,,,,,,,,
     208, 506.153678,  0.0247,  782455.92,  505.5885,  506,   1, -12, 411, 100,16.0,,O9 13C1 ,*,C,27,H,25,,,O,9,,,,,13C,1, ,,,,,,,,,,
     209, 422.096221,  0.0837,  950936.82,  421.6249,  422,   1, -12, 375, 101, 0.0,,,No Hit
     210, 393.893713,  0.0836, 1080399.28,  393.4539,  394,   1, -13,-454, 102, 0.0,,,No Hit
     211, 512.149018,  0.0825,  747751.04,  511.5772,  512,   1,  -6, 423, 103, 0.0,,,No Hit
     212, 540.180282,  0.0157,  702274.77,  539.5771,  540,   1,  -6, 423, 103, 0.0,,,No Hit
     213, 336.116952,  0.0825, 1203384.67,  335.7417,  336,   1, -14, 258, 104, 0.0,,,No Hit
     214, 768.731485,  0.0821,  483384.79,  767.8732,  768,   1,  -2, 127, 105, 0.0,,,No Hit
     215, 520.096581,  0.0157,  844912.87,  519.5159,  520,   1, -12, 484, 106,18.0,,O11 13C1 ,*,C,26,H,19,,,O,11,,,,,13C,1, ,,,,,,,,,,
     216, 534.112192,  0.0216,  732140.82,  533.5158,  534,   1, -12, 484, 106,18.0,,O11 13C1 ,*,C,27,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     217, 548.127863,  0.0789,  722026.50,  547.5158,  548,   1, -12, 484, 106,18.0,,O11 13C1 ,*,C,28,H,23,,,O,11,,,,,13C,1, ,,,,,,,,,,
     218, 576.159129,  0.0160,  668444.18,  575.5158,  576,   1, -12, 484, 106,18.0,,O11 13C1 ,*,C,30,H,27,,,O,11,,,,,13C,1, ,,,,,,,,,,
     219, 426.127525,  0.0785,  935938.28,  425.6517,  426,   1,  -8, 348, 107, 0.0,,,No Hit
     220, 671.841597,  0.0784,  592319.39,  671.0915,  672,   1,  -1, -92, 108, 8.0,,N1 O35 ,,C,8,H,2,N,1,O,35,,,,,,,,,,,,,,,,,
     221, 451.882022,  0.0774,  924822.99,  451.3775,  452,   1, -11,-378, 109, 0.0,,,No Hit
     222, 354.091133,  0.0263, 1105224.92,  353.6958,  354,   1, -10, 304, 110, 0.0,,,No Hit
     223, 368.106791,  0.0773, 1090256.05,  367.6958,  368,   1, -10, 304, 110, 0.0,,,No Hit
     224, 620.212354,  0.0771,  604897.91,  619.5199,  620,   1, -10, 480, 111,20.0,,N1 O1 S3 ,,C,38,H,38,N,1,O,1,S,3,,,,,,,,,,,,,,,
     225, 452.106772,  0.0749,  869800.45,  451.6020,  452,   1, -10, 398, 112, 0.0,,,No Hit
     226, 533.601607,  0.0740,  787885.59,  533.0058,  534,   1, -13,  -6, 113, 0.0,,,No Hit
     227, 414.112257,  0.0719,  979825.58,  413.6499,  414,   1,  -6, 350, 114, 8.0,,O11 13C1 ,*,C,17,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     228, 442.143571,  0.0257,  933239.06,  441.6499,  442,   1,  -6, 350, 114, 8.0,,O11 13C1 ,*,C,19,H,25,,,O,11,,,,,13C,1, ,,,,,,,,,,
     229, 456.159181,  0.0261,  818147.62,  455.6499,  456,   1,  -6, 350, 114, 8.0,,O11 13C1 ,*,C,20,H,27,,,O,11,,,,,13C,1, ,,,,,,,,,,
     230, 470.174840,  0.0226,  851755.00,  469.6499,  470,   1,  -6, 350, 114, 8.0,,O11 13C1 ,*,C,21,H,29,,,O,11,,,,,13C,1, ,,,,,,,,,,
     231, 486.133322,  0.0221,  793468.00,  485.5905,  486,   1,  -4, 409, 115, 9.0,,O13 13C1 ,*,C,20,H,25,,,O,13,,,,,13C,1, ,,,,,,,,,,
     232, 500.149022,  0.0394,  770366.47,  499.5906,  500,   1,  -4, 409, 115, 9.0,,O13 13C1 ,*,C,21,H,27,,,O,13,,,,,13C,1, ,,,,,,,,,,
     233, 514.164671,  0.0717,  762201.42,  513.5906,  514,   1,  -4, 409, 115, 9.0,,O13 13C1 ,*,C,22,H,29,,,O,13,,,,,13C,1, ,,,,,,,,,,
     234, 906.603102,  0.0175,  242176.54,  905.5908,  906,   1,  -4, 409, 115, 9.0,,O13 13C1 ,*,C,50,H,85,,,O,13,,,,,13C,1, ,,,,,,,,,,
     235, 533.868616,  0.0716,  721485.75,  533.2725,  534,   1, -13,-273, 116, 0.0,,,No Hit
     236, 418.128308,  0.0715,  983903.00,  417.6614,  418,   1,  -2, 339, 117, 0.0,,,No Hit
     237, 469.875119,  0.0712,  868215.99,  469.3505,  470,   1,  -7,-351, 118, 0.0,,,No Hit
     238, 432.101694,  0.0346,  889127.74,  431.6192,  432,   1,  -2, 381, 119,12.0,,O10 13C1 ,*,C,20,H,19,,,O,10,,,,,13C,1, ,,,,,,,,,,
     239, 446.117348,  0.0516,  891838.62,  445.6192,  446,   1,  -2, 381, 119,12.0,,O10 13C1 ,*,C,21,H,21,,,O,10,,,,,13C,1, ,,,,,,,,,,
     240, 460.133000,  0.0707,  837578.09,  459.6192,  460,   1,  -2, 381, 119,12.0,,O10 13C1 ,*,C,22,H,23,,,O,10,,,,,13C,1, ,,,,,,,,,,
     241, 805.985797,  0.0704,  480869.27,  805.0859,  806,   1,  -7, -86, 120,40.0,,N1 O11 S2 ,*,C,45,H,12,N,1,O,11,S,2,,,,,,,,,,,,,,,
     242, 216.036139,  0.0693, 1815160.71,  215.7949,  216,   1,  -8, 205, 121, 0.0,,N1 O9 ,,C,4,H,10,N,1,O,9,,,,,,,,,,,,,,,,,
     243, 378.088947,  0.0692, 1113412.92,  377.6668,  378,   1, -14, 333, 122, 1.0,,N1 O14 ,,C,10,H,20,N,1,O,14,,,,,,,,,,,,,,,,,
     244, 434.151543,  0.0201,  899034.93,  433.6668,  434,   1, -14, 333, 122, 1.0,,N1 O14 ,,C,14,H,28,N,1,O,14,,,,,,,,,,,,,,,,,
     245, 450.133370,  0.0691,  876782.15,  449.6308,  450,   1, -12, 369, 123, 0.0,,,No Hit
     246, 472.138818,  0.0187,  809811.33,  471.6117,  472,   1,  -4, 388, 124, 0.0,,,No Hit
     247, 486.154502,  0.0683,  804842.79,  485.6117,  486,   1,  -4, 388, 124, 0.0,,,No Hit
     248, 482.138474,  0.0317,  812577.35,  481.6001,  482,   1,  -8, 400, 125, 0.0,,,No Hit
     249, 496.154102,  0.0681,  764294.28,  495.6001,  496,   1,  -8, 400, 125, 0.0,,,No Hit
     250, 720.249480,  0.0681,  468185.60,  719.4453,  720,   1,  -9,-445, 126,17.0,,N1 O6 S3 ,,C,39,H,46,N,1,O,6,S,3,,,,,,,,,,,,,,,
     251, 691.934262,  0.0680,  571615.33,  691.1617,  692,   1,  -9,-162, 127,13.0,,N1 O29 ,,C,17,H,10,N,1,O,29,,,,,,,,,,,,,,,,,
     252, 360.121215,  0.0672, 1144474.56,  359.7191,  360,   1,  -4, 281, 128, 0.0,,,No Hit
     253, 470.117331,  0.0667,  829587.57,  469.5924,  470,   1,  -6, 408, 129, 0.0,,,No Hit
     254, 517.873708,  0.0664,  749932.59,  517.2955,  518,   1,  -1,-296, 130, 0.0,,,No Hit
     255, 474.154504,  0.0663,  838961.37,  473.6251,  474,   1,  -2, 375, 131, 0.0,,,No Hit
     256, 360.123664,  0.0661, 1088504.32,  359.7216,  360,   1,  -4, 278, 132, 0.0,,,No Hit
     257, 364.111875,  0.0661, 1115125.22,  363.7053,  364,   1, -14, 295, 133, 0.0,,,No Hit
     258, 566.180688,  0.0655,  665132.41,  565.5485,  566,   1,  -8, 451, 134, 0.0,,,No Hit
     259, 366.091138,  0.0561, 1119358.17,  365.6824,  366,   1, -12, 318, 135, 0.0,,,No Hit
     260, 380.106786,  0.0648, 1060725.22,  379.6824,  380,   1, -12, 318, 135, 0.0,,,No Hit
     261, 656.233439,  0.0633,  499909.44,  655.5007,  656,   1,  -2, 499, 136,18.0,,N1 O3 S3 ,,C,38,H,42,N,1,O,3,S,3,,,,,,,,,,,,,,,
     262, 584.191227,  0.0629,  641741.73,  583.5389,  584,   1,  -4, 461, 137, 0.0,,,No Hit
     263, 591.940644,  0.0626,  670659.50,  591.2797,  592,   1, -11,-280, 138,32.0,,N1 O10 S1 ,*,C,32,H,2,N,1,O,10,S,1,,,,,,,,,,,,,,,
     264, 514.280906,  0.0622,  754415.74,  513.7067,  514,   1,  -4, 293, 139,10.0,,N1 O7 ,,C,29,H,40,N,1,O,7,,,,,,,,,,,,,,,,,
     265, 916.474428,  0.0621,  384207.69,  915.4511,  916,   1,  -9,-451, 140, 8.0,,N1 O11 S3 ,,C,46,H,78,N,1,O,11,S,3,,,,,,,,,,,,,,,
     266, 654.607382,  0.0618,  354320.46,  653.8765,  654,   1,  -4, 123, 141, 0.0,,,No Hit
     267, 456.122815,  0.0202,  873455.23,  455.6135,  456,   1,  -6, 386, 142, 9.0,,O12 13C1 ,*,C,19,H,23,,,O,12,,,,,13C,1, ,,,,,,,,,,
     268, 470.138426,  0.0285,  829388.47,  469.6135,  470,   1,  -6, 386, 142, 9.0,,O12 13C1 ,*,C,20,H,25,,,O,12,,,,,13C,1, ,,,,,,,,,,
     269, 484.154107,  0.0616,  821369.15,  483.6135,  484,   1,  -6, 386, 142, 9.0,,O12 13C1 ,*,C,21,H,27,,,O,12,,,,,13C,1, ,,,,,,,,,,
     270, 340.111865,  0.0616, 1229984.06,  339.7321,  340,   1, -10, 268, 143, 0.0,,,No Hit
     271, 454.122422,  0.0615,  863241.66,  453.6154,  454,   1,  -8, 385, 144, 0.0,,,No Hit
     272, 472.096594,  0.0568,  827966.22,  471.5695,  472,   1,  -4, 430, 145,14.0,,O11 13C1 ,*,C,22,H,19,,,O,11,,,,,13C,1, ,,,,,,,,,,
     273, 486.112234,  0.0614,  790682.54,  485.5695,  486,   1,  -4, 430, 145,14.0,,O11 13C1 ,*,C,23,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     274, 514.143540,  0.0266,  726965.74,  513.5695,  514,   1,  -4, 430, 145,14.0,,O11 13C1 ,*,C,25,H,25,,,O,11,,,,,13C,1, ,,,,,,,,,,
     275, 528.159176,  0.0271,  701655.96,  527.5695,  528,   1,  -4, 430, 145,14.0,,O11 13C1 ,*,C,26,H,27,,,O,11,,,,,13C,1, ,,,,,,,,,,
     276, 542.174830,  0.0232,  674852.48,  541.5695,  542,   1,  -4, 430, 145,14.0,,O11 13C1 ,*,C,27,H,29,,,O,11,,,,,13C,1, ,,,,,,,,,,
     277, 420.122825,  0.0607,  967803.41,  419.6537,  420,   1, -14, 346, 146, 0.0,,,No Hit
     278, 448.154121,  0.0195,  877104.75,  447.6537,  448,   1, -14, 346, 146, 0.0,,,No Hit
     279, 232.090748,  0.0601, 1669903.12,  231.8316,  232,   1,  -6, 168, 147, 0.0,,,No Hit
     280, 480.122810,  0.0212,  840138.78,  479.5867,  480,   1, -10, 413, 148,11.0,,O12 13C1 ,*,C,21,H,23,,,O,12,,,,,13C,1, ,,,,,,,,,,
     281, 494.138452,  0.0601,  782662.00,  493.5867,  494,   1, -10, 413, 148,11.0,,O12 13C1 ,*,C,22,H,25,,,O,12,,,,,13C,1, ,,,,,,,,,,
     282, 522.169786,  0.0150,  660438.07,  521.5868,  522,   1, -10, 413, 148,11.0,,O12 13C1 ,*,C,24,H,29,,,O,12,,,,,13C,1, ,,,,,,,,,,
     283, 402.112253,  0.0375, 1010293.15,  401.6633,  402,   1,  -4, 337, 149, 0.0,,,No Hit
     284, 416.127911,  0.0597,  957669.62,  415.6633,  416,   1,  -4, 337, 149, 0.0,,,No Hit
     285, 462.112258,  0.0277,  801379.92,  461.5963,  462,   1, -14, 404, 150,12.0,,O11 13C1 ,*,C,21,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     286, 476.127901,  0.0597,  839149.33,  475.5963,  476,   1, -14, 404, 150,12.0,,O11 13C1 ,*,C,22,H,23,,,O,11,,,,,13C,1, ,,,,,,,,,,
     287, 504.159183,  0.0175,  796000.29,  503.5963,  504,   1, -14, 404, 150,12.0,,O11 13C1 ,*,C,24,H,27,,,O,11,,,,,13C,1, ,,,,,,,,,,
     288, 518.174807,  0.0152,  788237.18,  517.5962,  518,   1, -14, 404, 150,12.0,,O11 13C1 ,*,C,25,H,29,,,O,11,,,,,13C,1, ,,,,,,,,,,
     289, 403.883421,  0.0583, 1053987.57,  403.4325,  404,   1,  -3,-433, 151, 0.0,,,No Hit
     290, 684.228364,  0.0579,  538377.79,  683.4644,  684,   1,  -3,-464, 152,19.0,,N1 O4 S3 ,,C,39,H,42,N,1,O,4,S,3,,,,,,,,,,,,,,,
     291, 434.138474,  0.0574,  944580.53,  433.6537,  434,   1, -14, 346, 153, 0.0,,,No Hit
     292, 444.138078,  0.0570,  925922.71,  443.6422,  444,   1,  -4, 358, 154, 0.0,,,No Hit
     293, 357.931576,  0.0567, 1132915.03,  357.5319,  358,   1,  -6, 468, 155, 0.0,,,No Hit
     294, 916.441148,  0.0561,  405578.07,  915.4179,  916,   1,  -9,-418, 156, 0.0,,,No Hit
     295, 338.038697,  0.0557, 1203977.01,  337.6613,  338,   1, -12, 339, 157,14.0,,O7 13C1 ,*,C,17,H,9,,,O,7,,,,,13C,1, ,,,,,,,,,,
     296, 394.101308,  0.0463,  997121.06,  393.6613,  394,   1, -12, 339, 157,14.0,,O7 13C1 ,*,C,21,H,17,,,O,7,,,,,13C,1, ,,,,,,,,,,
     297, 408.116954,  0.0415, 1020860.25,  407.6613,  408,   1, -12, 339, 157,14.0,,O7 13C1 ,*,C,22,H,19,,,O,7,,,,,13C,1, ,,,,,,,,,,
     298, 374.096226,  0.0553, 1069107.52,  373.6785,  374,   1,  -4, 321, 158, 0.0,,,No Hit
     299, 538.107109,  0.0197,  672830.86,  537.5063,  538,   1,  -8, 494, 159,17.0,,O12 13C1 ,*,C,26,H,21,,,O,12,,,,,13C,1, ,,,,,,,,,,
     300, 552.122798,  0.0283,  752051.30,  551.5063,  552,   1,  -8, 494, 159,17.0,,O12 13C1 ,*,C,27,H,23,,,O,12,,,,,13C,1, ,,,,,,,,,,
     301, 566.138411,  0.0549,  665488.74,  565.5063,  566,   1,  -8, 494, 159,17.0,,O12 13C1 ,*,C,28,H,25,,,O,12,,,,,13C,1, ,,,,,,,,,,
     302, 594.169720,  0.0149,  667177.77,  593.5063,  594,   1,  -8, 494, 159,17.0,,O12 13C1 ,*,C,30,H,29,,,O,12,,,,,13C,1, ,,,,,,,,,,
     303, 608.185421,  0.0125,  800085.54,  607.5064,  608,   1,  -8, 494, 159,17.0,,O12 13C1 ,*,C,31,H,31,,,O,12,,,,,13C,1, ,,,,,,,,,,
     304, 340.058821,  0.0545, 1140577.55,  339.6791,  340,   1, -10, 321, 160, 0.0,,,No Hit
     305, 800.275718,  0.0541,  494518.34,  799.3822,  800,   1, -13,-382, 161,20.0,,N1 O7 S3 ,,C,44,H,50,N,1,O,7,S,3,,,,,,,,,,,,,,,
     306, 390.148656,  0.0541, 1052988.42,  389.7130,  390,   1,  -2, 287, 162, 0.0,,,No Hit
     307, 179.560249,  0.0540, 1527561.97,  179.3598,  180,   1,  -3,-360, 163, 0.0,,,No Hit
     308, 642.076881,  0.0142,  561757.97,  641.3600,  642,   1,  -3,-360, 163, 0.0,,,No Hit
     309, 452.070368,  0.0225,  869134.54,  451.5656,  452,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,22,H,15,,,O,10,,,,,13C,1, ,,,,,,,,,,
     310, 466.086034,  0.0535,  835725.07,  465.5656,  466,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,23,H,17,,,O,10,,,,,13C,1, ,,,,,,,,,,
     311, 494.117321,  0.0277,  772059.37,  493.5656,  494,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,25,H,21,,,O,10,,,,,13C,1, ,,,,,,,,,,
     312, 508.132977,  0.0304,  699137.64,  507.5656,  508,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,26,H,23,,,O,10,,,,,13C,1, ,,,,,,,,,,
     313, 522.148620,  0.0423,  729363.55,  521.5656,  522,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,27,H,25,,,O,10,,,,,13C,1, ,,,,,,,,,,
     314, 536.164220,  0.0170,  628760.95,  535.5656,  536,   1, -10, 434, 164,16.0,,O10 13C1 ,*,C,28,H,27,,,O,10,,,,,13C,1, ,,,,,,,,,,
     315, 147.552310,  0.0534, 2063121.23,  147.3876,  148,   1,  -7,-388, 165, 0.0,,,No Hit
     316, 498.169761,  0.0530,  770434.14,  497.6135,  498,   1,  -6, 386, 166, 0.0,,,No Hit
     317, 655.846699,  0.0527,  594203.76,  655.1144,  656,   1,  -3,-114, 167, 0.0,,,No Hit
     318, 603.960595,  0.0526,  645593.92,  603.2862,  604,   1, -13,-286, 168, 2.0,,N1 O30 ,,C,8,H,14,N,1,O,30,,,,,,,,,,,,,,,,,
     319, 516.143924,  0.0163,  761886.59,  515.5676,  516,   1,  -2, 432, 169, 0.0,,,No Hit
     320, 530.159476,  0.0524,  647205.97,  529.5675,  530,   1,  -2, 432, 169, 0.0,,,No Hit
     321, 360.125754,  0.0521, 1090729.51,  359.7237,  360,   1,  -4, 276, 170, 0.0,,,No Hit
     322, 494.080939,  0.0227,  842498.76,  493.5293,  494,   1, -10, 471, 171,17.0,,O11 13C1 ,*,C,24,H,17,,,O,11,,,,,13C,1, ,,,,,,,,,,
     323, 508.096622,  0.0266,  852260.85,  507.5293,  508,   1, -10, 471, 171,17.0,,O11 13C1 ,*,C,25,H,19,,,O,11,,,,,13C,1, ,,,,,,,,,,
     324, 522.112216,  0.0223,  706851.62,  521.5293,  522,   1, -10, 471, 171,17.0,,O11 13C1 ,*,C,26,H,21,,,O,11,,,,,13C,1, ,,,,,,,,,,
     325, 536.127881,  0.0363,  712040.46,  535.5293,  536,   1, -10, 471, 171,17.0,,O11 13C1 ,*,C,27,H,23,,,O,11,,,,,13C,1, ,,,,,,,,,,
     326, 550.143501,  0.0515,  690092.30,  549.5292,  550,   1, -10, 471, 171,17.0,,O11 13C1 ,*,C,28,H,25,,,O,11,,,,,13C,1, ,,,,,,,,,,
     327, 916.455601,  0.0514,  370896.12,  915.4323,  916,   1,  -9,-432, 172,36.0,,N1 O1 S1 ,*,C,66,H,62,N,1,O,1,S,1,,,,,,,,,,,,,,,
     328, 368.108657,  0.0511, 1114480.69,  367.6976,  368,   1, -10, 302, 173, 0.0,,,No Hit
     329, 358.101310,  0.0507, 1141963.37,  357.7015,  358,   1,  -6, 298, 174, 0.0,,,No Hit
     330, 512.091495,  0.0200,  854224.57,  511.5197,  512,   1,  -6, 480, 175,16.0,,O12 13C1 ,*,C,24,H,19,,,O,12,,,,,13C,1, ,,,,,,,,,,
     331, 526.107099,  0.0347,  688432.78,  525.5197,  526,   1,  -6, 480, 175,16.0,,O12 13C1 ,*,C,25,H,21,,,O,12,,,,,13C,1, ,,,,,,,,,,
